key,text,tag,file,type,protected_text,translated
VCE_AteRawPufferfish.description,You didn't die. This time.,description,HediffDef/HediffDef.xml,def,You didn't die. This time.,你没有死。这次。
VCE_AteRawPufferfish.label,recently ate raw pufferfish,label,HediffDef/HediffDef.xml,def,recently ate raw pufferfish,最近吃了生河豚
VCEF_CaughtSpecialHediff.description,This person has fished something special.,description,HediffDef/HediffDef.xml,def,This person has fished something special.,这个人钓到了一些特别的东西。
VCEF_CaughtSpecialHediff.label,recently fished something special,label,HediffDef/HediffDef.xml,def,recently fished something special,最近钓到了一些特别的东西
VCEF_FishingLuckOffset.label,fishing luck,label,StatDef/StatDef.xml,def,fishing luck,钓鱼运气
VCEF_FishingLuckOffset.description,The chance for every fishing attempt to fish a special item instead of a regular fish is increased by this offset.,description,StatDef/StatDef.xml,def,The chance for every fishing attempt to fish a special item instead of a regular fish is increased by this offset.,每次钓鱼尝试 任何非细长的水生无肢动物。 获得特殊物品而不是常规 任何非细长的水生无肢动物。 的机会都会因该偏移量而增加。
VCEF_RawAnchovy.label,anchovy,label,ThingDef/ThingDef.xml,def,anchovy,凤尾鱼
VCEF_RawAnchovy.description,"Raw anchovy. A small, common forage fish of the family Engraulidae. Most species are found in marine waters, but several will enter brackish water and some are restricted to fresh water.",description,ThingDef/ThingDef.xml,def,"Raw anchovy. A small, common forage fish of the family Engraulidae. Most species are found in marine waters, but several will enter brackish water and some are restricted to fresh water.",生凤尾鱼。鳐鱼科的一种小型常见饲料鱼。大多数物种都在海水中发现，但有些物种会进入咸水，有些仅限于淡水。
VCEF_RawAngelfish.label,angelfish,label,ThingDef/ThingDef.xml,def,angelfish,神仙鱼
VCEF_RawAngelfish.description,"Raw angelfish. Angelfish refers to several species of fish, both marine and freshwater, usually sporting bright colours and deep, laterally compressed bodies.",description,ThingDef/ThingDef.xml,def,"Raw angelfish. Angelfish refers to several species of fish, both marine and freshwater, usually sporting bright colours and deep, laterally compressed bodies.",生神仙鱼。神仙鱼是指海洋和淡水中的几种鱼，通常颜色鲜艳，身体深邃、横向压缩。
VCEF_RawAnglerfish.label,anglerfish,label,ThingDef/ThingDef.xml,def,anglerfish,琵琶鱼
VCEF_RawAnglerfish.description,"Raw anglerfish. Anglerfish are bony fish named for their characteristic mode of predation, in which, a fleshy growth from the fish's head (the esca or illicium) acts as a lure towards other fish.",description,ThingDef/ThingDef.xml,def,"Raw anglerfish. Anglerfish are bony fish named for their characteristic mode of predation, in which, a fleshy growth from the fish's head (the esca or illicium) acts as a lure towards other fish.",生鮟鱇鱼。琵琶鱼是骨质的鱼，因其特有的捕食方式而得名，其中，鱼头部的肉质生长物（esca或illicium）充当其他鱼的诱饵。
VCEF_RawClownfish.label,clownfish,label,ThingDef/ThingDef.xml,def,clownfish,小丑鱼
VCEF_RawClownfish.description,"Raw clownfish. In the wild, clownfish form symbiotic mutualisms with sea anemones. Depending on species, clownfish are overall yellow, orange, or a reddish or blackish color, and many show white bars or patches.",description,ThingDef/ThingDef.xml,def,"Raw clownfish. In the wild, clownfish form symbiotic mutualisms with sea anemones. Depending on species, clownfish are overall yellow, orange, or a reddish or blackish color, and many show white bars or patches.",生小丑鱼。在野外，小丑鱼与海葵形成共生互利关系。根据物种的不同，小丑鱼整体呈黄色、橙色、微红色或微黑色，许多呈白色条状或斑块。
VCEF_RawEel.label,eel,label,ThingDef/ThingDef.xml,def,eel,鳗鱼
VCEF_RawEel.description,"Raw eel. An eel is any ray-finned fish belonging to the order Anguilliformes. Eels are elongated fish, possessing no pelvic fins, and many species also lacking pectoral fins. Eels swim by generating body waves which travel the length of their bodies.",description,ThingDef/ThingDef.xml,def,"Raw eel. An eel is any ray-finned fish belonging to the order Anguilliformes. Eels are elongated fish, possessing no pelvic fins, and many species also lacking pectoral fins. Eels swim by generating body waves which travel the length of their bodies.",生鳗鱼。鳗鱼是属于鳗形目的任何有射线鳍的鱼。鳗鱼体形细长鱼，没有腹鳍，许多种类也没有胸鳍。鳗鱼通过产生沿着身体长度传播的体波来游泳。
VCEF_RawGoldfish.label,goldfish,label,ThingDef/ThingDef.xml,def,goldfish,金鱼
VCEF_RawGoldfish.description,Raw goldfish. The goldfish (Carassius auratus) is a freshwater fish in the family Cyprinidae of order Cypriniformes. It is one of the most commonly kept aquarium fish.,description,ThingDef/ThingDef.xml,def,Raw goldfish. The goldfish (Carassius auratus) is a freshwater fish in the family Cyprinidae of order Cypriniformes. It is one of the most commonly kept aquarium fish.,生金鱼。金鱼（Carassius auratus）是鲤形目鲤科的淡水鱼。它是最常见的水族馆之一鱼。
VCEF_RawHaddock.label,haddock,label,ThingDef/ThingDef.xml,def,haddock,黑线鳕
VCEF_RawHaddock.description,"Raw haddock. The haddock (Melanogrammus aeglefinus) is a saltwater fish from the family Gadidae, the true cods. It is an important food fish and has traditionaly been consumed either fresh or smoked.",description,ThingDef/ThingDef.xml,def,"Raw haddock. The haddock (Melanogrammus aeglefinus) is a saltwater fish from the family Gadidae, the true cods. It is an important food fish and has traditionaly been consumed either fresh or smoked.",生黑线鳕。黑线鳕（Melanogrammus aeglefinus）是鳕鱼科的咸水鱼，真正的鳕鱼。它是一种重要的食物鱼，传统上以新鲜或熏制的方式食用。
VCEF_RawHalibut.label,halibut,label,ThingDef/ThingDef.xml,def,halibut,大比目鱼
VCEF_RawHalibut.description,"Raw halibut. Halibut is a common name principally applied to the two flatfish from the family of right-eye flounders. Less commonly, and in some regions only, other species of flatfish are also referred to as being halibuts.",description,ThingDef/ThingDef.xml,def,"Raw halibut. Halibut is a common name principally applied to the two flatfish from the family of right-eye flounders. Less commonly, and in some regions only, other species of flatfish are also referred to as being halibuts.",生大比目鱼。大比目鱼是一个常见名称，主要指右眼比目鱼科的两种比目鱼。不太常见的是，仅在某些地区，其他种类的比目鱼也被称为大比目鱼。
VCEF_RawHerring.label,herring,label,ThingDef/ThingDef.xml,def,herring,鲱鱼
VCEF_RawHerring.description,"Raw herring. Herring are forage fish, mostly belonging to the family Clupeidae. Herring often move in large schools around fishing banks and near the coast.",description,ThingDef/ThingDef.xml,def,"Raw herring. Herring are forage fish, mostly belonging to the family Clupeidae. Herring often move in large schools around fishing banks and near the coast.",生鲱鱼。鲱鱼是饲料鱼，大多属于鲱鱼科。鲱鱼经常在渔岸周围和海岸附近成群结队地活动。
VCEF_RawKoi.label,koi,label,ThingDef/ThingDef.xml,def,koi,锦鲤
VCEF_RawKoi.description,Raw koi. Koi are colored varieties of the Amur carp (Cyprinus rubrofuscus) that are kept for decorative purposes in outdoor koi ponds or water gardens.,description,ThingDef/ThingDef.xml,def,Raw koi. Koi are colored varieties of the Amur carp (Cyprinus rubrofuscus) that are kept for decorative purposes in outdoor koi ponds or water gardens.,生锦鲤。锦鲤是阿穆尔鲤 (Cyprinus rubrofuscus) 的彩色品种，饲养在室外锦鲤池或水上花园中用于装饰目的。
VCEF_RawLobster.label,lobster,label,ThingDef/ThingDef.xml,def,lobster,龙虾
VCEF_RawLobster.description,"Raw lobster. Lobsters are large marine crustaceans. Lobsters have long bodies with muscular tails. Three of their five pairs of legs have claws, including the first pair, which are usually much larger than the others.",description,ThingDef/ThingDef.xml,def,"Raw lobster. Lobsters are large marine crustaceans. Lobsters have long bodies with muscular tails. Three of their five pairs of legs have claws, including the first pair, which are usually much larger than the others.",生龙虾。龙虾是大型海洋甲壳类动物。龙虾的身体很长，一个突出的灵活附肢，是身体的一部分，通常从躯干的后部突出。不适用于没有腿的身体。肌肉发达的角色。发达。它们的五对腿中的三对有爪子，包括第一对，通常比其他爪子大得多。
VCEF_RawMackerel.label,mackerel,label,ThingDef/ThingDef.xml,def,mackerel,鲭鱼
